CarrierName,Date,ProportionalCancellations
Continental Air Lines Inc.,08/23/01,0.0125628140704
Continental Air Lines Inc.,08/24/01,0.00918196994992
Continental Air Lines Inc.,08/25/01,0.00899887514061
Continental Air Lines Inc.,08/26/01,0.00463821892393
Continental Air Lines Inc.,08/27/01,0.0327455919395
Continental Air Lines Inc.,08/28/01,0.0463743676223
Continental Air Lines Inc.,08/29/01,0.0177514792899
Continental Air Lines Inc.,08/30/01,0.00670016750419
Continental Air Lines Inc.,08/31/01,0.0369127516779
US Airways Inc.,09/05/01,0.00789343857918
US Airways Inc.,09/06/01,0.0054347826087
US Airways Inc.,09/07/01,0.0207305034551
US Airways Inc.,09/08/01,0.0199891950297
US Airways Inc.,09/10/01,0.0558912386707
US Airways Inc.,09/11/01,0.805541561713
US Airways Inc.,09/12/01,1.0
US Airways Inc.,09/13/01,0.907854984894
US Airways Inc.,09/14/01,0.622793746848
US Airways Inc.,09/17/01,0.229524772497
US Airways Inc.,09/18/01,0.21435793731
US Airways Inc.,09/19/01,0.221659919028
US Airways Inc.,09/20/01,0.22081859525
US Airways Inc.,09/21/01,0.291203235592
US Airways Inc.,09/24/01,0.342770475228
US Airways Inc.,09/25/01,0.313259109312
US Airways Inc.,09/27/01,0.223333333333
US Airways Inc.,09/01/01,0.018949648078
US Airways Inc.,09/03/01,0.0040020010005
US Airways Inc.,09/04/01,0.0345508390918
US Airways Inc.,09/02/01,0.0119047619048
US Airways Inc.,09/09/01,0.0104058272633
US Airways Inc.,09/15/01,0.470685840708
US Airways Inc.,09/16/01,0.391575663027
US Airways Inc.,09/22/01,0.393805309735
US Airways Inc.,09/23/01,0.317898022893
US Airways Inc.,09/26/01,0.299443601416
US Airways Inc.,09/29/01,0.352673492605
US Airways Inc.,09/28/01,0.0773620798985
US Airways Inc.,09/30/01,0.108532423208
United Air Lines Inc.,09/01/01,0.0110916520724
United Air Lines Inc.,09/02/01,0.00336021505376
United Air Lines Inc.,09/03/01,0.00647732934728
United Air Lines Inc.,09/04/01,0.0212765957447
United Air Lines Inc.,09/05/01,0.0191409897292
United Air Lines Inc.,09/06/01,0.0232666356445
United Air Lines Inc.,09/07/01,0.0577012563983
United Air Lines Inc.,09/08/01,0.0481389578164
United Air Lines Inc.,09/09/01,0.014968614196
United Air Lines Inc.,09/10/01,0.0335039553281
United Air Lines Inc.,09/11/01,0.881805490926
United Air Lines Inc.,09/12/01,1.0
United Air Lines Inc.,09/13/01,1.0
United Air Lines Inc.,09/14/01,0.829688227082
United Air Lines Inc.,09/15/01,0.798907646475
United Air Lines Inc.,09/16/01,0.745656370656
United Air Lines Inc.,09/17/01,0.576279069767
United Air Lines Inc.,09/18/01,0.495348837209
United Air Lines Inc.,09/19/01,0.22
United Air Lines Inc.,09/20/01,0.203350395533
United Air Lines Inc.,09/21/01,0.197582519758
United Air Lines Inc.,09/22/01,0.188772975658
United Air Lines Inc.,09/23/01,0.177949709865
United Air Lines Inc.,09/24/01,0.0239316239316
United Air Lines Inc.,09/29/01,0.00911854103343
United Air Lines Inc.,09/30/01,0.00371057513915
United Air Lines Inc.,09/25/01,0.0273816314889
United Air Lines Inc.,09/26/01,0.0250569476082
United Air Lines Inc.,09/27/01,0.0199203187251
United Air Lines Inc.,09/28/01,0.0222729868646
Delta Air Lines Inc.,09/16/01,0.167578947368
Delta Air Lines Inc.,09/17/01,0.1704303366
Delta Air Lines Inc.,09/18/01,0.148400852878
Delta Air Lines Inc.,09/19/01,0.165031982942
Delta Air Lines Inc.,09/20/01,0.150107526882
Delta Air Lines Inc.,09/21/01,0.140052356021
Delta Air Lines Inc.,09/22/01,0.137869292748
Delta Air Lines Inc.,09/23/01,0.12969588551
Delta Air Lines Inc.,09/24/01,0.112107623318
Delta Air Lines Inc.,09/25/01,0.106866757617
Delta Air Lines Inc.,09/26/01,0.100045475216
Delta Air Lines Inc.,09/27/01,0.06
Delta Air Lines Inc.,09/28/01,0.01883986118
Delta Air Lines Inc.,09/01/01,0.012671594509
Delta Air Lines Inc.,09/02/01,0.00695559122525
Delta Air Lines Inc.,09/03/01,0.0045871559633
Delta Air Lines Inc.,09/04/01,0.0254697286013
Delta Air Lines Inc.,09/05/01,0.0217118997912
Delta Air Lines Inc.,09/06/01,0.0204763894693
Delta Air Lines Inc.,09/07/01,0.0125575554625
Delta Air Lines Inc.,09/08/01,0.0244210526316
Delta Air Lines Inc.,09/09/01,0.0109197816044
Delta Air Lines Inc.,09/10/01,0.0476787954831
Delta Air Lines Inc.,09/11/01,0.824194223524
Delta Air Lines Inc.,09/12/01,1.0
Delta Air Lines Inc.,09/13/01,0.805357890331
Delta Air Lines Inc.,09/14/01,0.51129707113
Delta Air Lines Inc.,09/15/01,0.291754756871
Delta Air Lines Inc.,09/29/01,0.0145655449523
Delta Air Lines Inc.,09/30/01,0.0244755244755
American Eagle Airlines Inc.,09/01/01,0.0405629139073
American Eagle Airlines Inc.,09/02/01,0.0373608903021
American Eagle Airlines Inc.,09/03/01,0.0610526315789
American Eagle Airlines Inc.,09/04/01,0.0607315389924
American Eagle Airlines Inc.,09/05/01,0.00887372013652
American Eagle Airlines Inc.,09/06/01,0.0407885791978
American Eagle Airlines Inc.,09/07/01,0.100886162236
American Eagle Airlines Inc.,09/08/01,0.0255615801704
American Eagle Airlines Inc.,09/09/01,0.0552407932011
American Eagle Airlines Inc.,09/10/01,0.092328581127
American Eagle Airlines Inc.,09/11/01,0.845528455285
American Eagle Airlines Inc.,09/12/01,1.0
American Eagle Airlines Inc.,09/13/01,0.894308943089
American Eagle Airlines Inc.,09/14/01,0.556533513879
American Eagle Airlines Inc.,09/15/01,0.24865694551
American Eagle Airlines Inc.,09/16/01,0.0933988764045
American Eagle Airlines Inc.,09/17/01,0.10162601626
American Eagle Airlines Inc.,09/18/01,0.114266396214
American Eagle Airlines Inc.,09/19/01,0.183108108108
American Eagle Airlines Inc.,09/20/01,0.220796758947
American Eagle Airlines Inc.,09/21/01,0.214044564483
American Eagle Airlines Inc.,09/22/01,0.221028396009
American Eagle Airlines Inc.,09/23/01,0.217849613493
American Eagle Airlines Inc.,09/24/01,0.220796758947
American Eagle Airlines Inc.,09/25/01,0.208108108108
American Eagle Airlines Inc.,09/26/01,0.230769230769
